"","id","type","price","netHabitableSurface","landSurface","bedrooms","gemeente","postalCode","street","number","lat","lon","url","category"
"438",2293712,"HOUSE",450000,245,323,4,"Lier","2500","Vredelaan","15",4.5579141244754,51.133690229268,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2293712",NA
"439",2138129,"HOUSE",795000,397,2053,6,"'s-Gravenwezel",NA,"Sint hubertuslaan","42",4.559699933461,51.253034754923,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2138129",NA
"440",2284662,"LAND",179000,NA,503,NA,"Lier","2500","Kreeftstraat",NA,4.561037,51.14227,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2284662",NA
"441",2115457,"HOUSE",399000,174,320,3,"Ranst","2520","Molenstraat","24",4.5621844115051,51.191335136594,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2115457",NA
"442",2285633,"HOUSE",399000,202,105,3,"Lier","2500","Leopoldplein","6",4.5642293191679,51.13555462484,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2285633",NA
"443",2288452,"HOUSE",395000,360,184,3,"Lier","2500","Mechelsestraat","4",4.566300337619,51.13186075512,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2288452",NA
"444",2284450,"HOUSE",279000,154,83,3,"Lier","2500","Kolveniersvest","59",4.5667088759452,51.131693141353,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2284450",NA
"445",2281084,"HOUSE",525000,356,421,4,"Lier","2500","Florent van cauwenberghstraat","35",4.5670597250438,51.13130189074,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2281084",NA
"446",2015218,"LAND",245000,NA,850,NA,"Brecht","2960","Dwarsdreef","21",4.5670853175108,51.317096295034,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2015218",NA
"447",2281998,"HOUSE",319000,127,94,3,"Lier","2500","Guldensporenlaan","69",4.567622574012,51.140449353352,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2281998",NA
"448",2284601,"HOUSE",230000,111,135.57660403336,2,"Lier","2500","Komeetstraat","48",4.5680462508229,51.140179152766,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2284601",NA
"449",2114585,"HOUSE",634500,246,1101,4,"Ranst","2520","Laarstraat","22",4.5700843144515,51.193396473137,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2114585",NA
"450",2281788,"HOUSE",699000,172,190,NA,"Lier","2500","Grote markt","6",4.5702564647551,51.130164849598,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2281788",NA
"451",2290497,"HOUSE",509000,215,1070,2,"Lier","2500","Plashoevestraat","24",4.570762360797,51.145422226421,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2290497",NA
"452",2293237,"HOUSE",349000,134,150,3,"Lier","2500","Van boeckellaan","58",4.5710783816973,51.138123856044,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2293237",NA
"453",2133276,"HOUSE",770000,251,3004,4,"'s-Gravenwezel",NA,"Fortsteenweg","4",4.5713113791859,51.263683569267,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2133276",NA
"454",2286320,"HOUSE",369000,126,115,4,"Lier","2500","Lispersteenweg","23",4.5721178161777,51.138598058215,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2286320",NA
"455",2286672,"HOUSE",169000,99,98,3,"Lier","2500","Lispersteenweg","36",4.5732641344135,51.139564521045,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2286672",NA
"456",2284075,"HOUSE",765000,505,324,8,"Lier",NA,"Kerkstraat","9",4.5736732630218,51.130777151571,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2284075",NA
"457",2286243,"HOUSE",298000,259,351,4,"Lier","2500","Lispersteenweg","78",4.5740098004479,51.140385499279,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2286243",NA
"458",2286477,"HOUSE",269000,117,100,3,"Lier","2500","Lispersteenweg","157",4.5742855638888,51.141337328993,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2286477",NA
"459",2281142,"HOUSE",495000,421,2430,5,"Lier","2500","Frankenweg","15",4.5743064623904,51.147671362013,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2281142",NA
"460",2286471,"HOUSE",205000,129,75,4,"Lier","2500","Lispersteenweg","232",4.5759080662446,51.144130518353,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2286471",NA
"461",2119008,"HOUSE",549000,210,2321,3,"Ranst","2520","Zakstraat","48",4.5764572165822,51.197425029293,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2119008",NA
"462",2291123,"HOUSE",289000,128,85,3,"Lier","2500","Rivierstraat","34",4.5767102090625,51.144758745023,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2291123",NA
"463",2025377,"HOUSE",419000,135,1174,2,"Brecht","2960","Vogelkerslaan","58",4.5770689085559,51.314137822792,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2025377",NA
"464",2287055,"HOUSE",349000,120,83,3,"Lier","2500","Lookstraat","62",4.5795548870976,51.13000173895,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2287055",NA
"465",2375251,"HOUSE",270000,200,449.50015600055,2,"Sint-Katelijne-Waver","2861","Bosstraat","6",4.5811495524858,51.063512025658,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2375251",NA
"466",2293311,"HOUSE",239000,135,80,4,"Lier","2500","Veemarkt","23",4.5830147730707,51.127815204299,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2293311",NA
"467",2278003,"HOUSE",175000,61,85,1,"Lier","2500","Berlaarsesteenweg","27",4.5843601701509,51.128735209018,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2278003",NA
"468",2285056,"HOUSE",255000,127,245,3,"Lier","2500","Kroonstraat","54",4.5846896239385,51.127117915585,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2285056",NA
"469",2228336,"HOUSE",486000,163,304,3,"Bonheiden","2820","Brugstraat","1",4.585599685091,51.000855857721,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2228336",NA
"470",2130827,"HOUSE",345000,136,417.38711083465,2,"Schilde","2970","August Dierckxlaan","11",4.5856794539456,51.236413436289,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2130827",NA
"471",2230869,"HOUSE",305000,174,378,3,"Bonheiden","2820","Korte dreef","19",4.5861245898051,51.00358837649,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2230869",NA
"472",2012508,"HOUSE",549000,115.33,1889,3,"Brecht","2960","Begonialaan","16",4.5862301012545,51.301726640519,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2012508",NA
"473",2277740,"HOUSE",225000,109,98,3,"Lier","2500","Beemdstraat","25",4.586665490574,51.12968931998,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2277740",NA
"474",2136840,"HOUSE",799000,200,489,3,"Schilde","2970","Oudebaan","63",4.5875601669095,51.244275251352,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2136840",NA
"475",2114796,"HOUSE",320000,177,777,3,"Ranst","2520","Liersesteenweg","42",4.5876018999812,51.157320604401,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2114796",NA
"476",2022143,"HOUSE",592000,182,1316.1571995765,3,"Brecht","2960","Pierrelaan","49",4.5885314304063,51.321808535459,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2022143",NA
"477",2283460,"HOUSE",279000,114,145,2,"Lier","2500","Kanaalstraat","33",4.5886345116379,51.132990065392,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2283460",NA
"478",2111764,"HOUSE",399000,136,614,2,"Ranst","2520","De fraulalaan","42",4.58909949999,51.215371530698,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2111764",NA
"479",2181656,"HOUSE",385000,170,570,4,"Wuustwezel","2990","Dorpsstraat","14",4.5919550438941,51.388805166953,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2181656",NA
"480",2231237,"HOUSE",330000,197,1500,3,"Bonheiden","2820","Lange dreef","119",4.5950170735203,51.009391102779,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2231237",NA
"481",2140182,"HOUSE",375000,201.3,770.13470245712,2,"Schilde","2970","Zandhovensebaan","10",4.5951855085808,51.238412665259,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2140182",NA
"482",2282423,"LAND",110000,NA,2366,NA,"Lier","2500","Heidebloem",NA,4.596936,51.14561,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2282423",NA
"483",2358364,"HOUSE",310000,232,255,3,"Putte","2580","Mechelbaan","654",4.5986703426592,51.04209399686,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2358364",NA
"484",2113334,"HOUSE",415000,132,385,2,"Ranst","2520","Hoornveldstraat","9",4.5993204772824,51.209704588181,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2113334",NA
"485",2135178,"HOUSE",349500,NA,1453,1,"Schilde","2970","Klein waterstraat","66",4.599864232581,51.257339686275,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2135178",NA
"486",5615995,"HOUSE",485000,245,226,4,"Lier","2500","Bist","55",4.602512898197,51.14893379785,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/5615995",NA
"487",2277721,"HOUSE",325000,192,618,2,"Lier","2500","Beekstraat","5",4.6062923229042,51.096461081632,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2277721",NA
"488",2285813,"HOUSE",289000,NA,654.34174442949,3,"Lier","2500","Liersebaan","19",4.60652310944,51.098676141308,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2285813",NA
"489",2115945,"HOUSE",455000,178.6,391,3,"Ranst","2520","Oostmalsesteenweg","54",4.6121557146855,51.16583335431,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2115945",NA
"490",2361620,"LAND",255000,NA,1330,NA,"Putte","2580","Zoetewei","97",4.6122739018459,51.069418679622,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2361620",NA
"491",2180225,"HOUSE",749000,450,1263,8,"Wuustwezel","2990","Bredabaan","142",4.6136546226705,51.41233333551,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2180225",NA
"492",2199696,"HOUSE",619500,362,2398.8944829666,4,"Zoersel","2980","Kapellei","227",4.6142525825949,51.253671651597,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2199696",NA
"493",2350560,"HOUSE",549000,230,1077,3,"Nijlen","2560","Salvatorbaan","62",4.6170082996401,51.144338178314,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2350560",NA
"494",2201020,"LAND",49900,NA,1403,NA,"Zoersel","2980","Lemmekensbaan","64",4.6183274494621,51.239334790778,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2201020",NA
"495",2139887,"HOUSE",449000,138,1400,4,"Schilde","2970","Vraagheideweg","33",4.6185535882867,51.291764349985,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2139887",NA
"496",2139734,"HOUSE",330000,82,675,2,"Schilde","2970","Vijverlaan","33",4.6206231866351,51.291297553569,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2139734","new"
"497",2359405,"HOUSE",219000,144,928,2,"Putte","2580","Pachtersdreef","69",4.6208559514712,51.057891594127,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2359405",NA
"498",2351288,"HOUSE",310000,145,940,2,"Nijlen","2560","Stationssteenweg","204",4.6218985346943,51.148683526363,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2351288",NA
"499",2351741,"HOUSE",247000,83,138,1,"Nijlen","2560","Toekomststraat","13",4.6257459070579,51.140419289073,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2351741",NA
"500",2199585,"HOUSE",485000,220,2477,3,"Zoersel","2980","Kapellei","101",4.6284230144226,51.25989105752,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2199585",NA
"501",2200897,"HOUSE",485000,149.59,794,4,"Zoersel","2980","Kwikaard","43",4.6291616977314,51.266141592648,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2200897",NA
"502",2202236,"HOUSE",619000,193,1029,3,"Zoersel","2980","Paddenklank","18",4.6359169840023,51.238744693604,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2202236",NA
"503",2190856,"HOUSE",574000,315,775.56821261558,4,"Zandhoven","2240","Hogeweg","45",4.6365136942591,51.200630830825,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2190856",NA
"504",2196213,"HOUSE",299000,120,727,2,"Zoersel","2980","D'eike","26",4.6398899445315,51.24329304153,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2196213",NA
"505",2016092,"HOUSE",475000,123.68,485,2,"Brecht","2960","Eyndovensteenweg","40",4.6404762188002,51.34485777818,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2016092",NA
"506",2226927,"HOUSE",289000,170,402,2,"Berlaar","2590","Stationsstraat","163",4.6423621043225,51.113806366327,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2226927",NA
"507",2200940,"HOUSE",107500,186,1255,2,"Zoersel","2980","Lage weg","6",4.6445244227362,51.245768387799,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2200940",NA
"508",2205007,"HOUSE",369000,133,260,3,"Zoersel","2980","Zoerselsteenweg","71",4.644616349045,51.266736938329,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2205007",NA
"509",2224421,"HOUSE",265000,102,85,2,"Berlaar","2590","Kapellebaan","66",4.648490902929,51.114989770252,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2224421",NA
"510",2226971,"HOUSE",365000,135,2701.6075814841,3,"Berlaar",NA,"Stationsstraat","33",4.6490086534195,51.115977298551,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2226971",NA
"511",2195159,"HOUSE",355000,105,500,3,"Zoersel","2980","Berkemei","19",4.6490810016877,51.243746497893,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2195159",NA
"512",2194137,"LAND",215000,NA,1058,NA,"Viersel",NA,"Venstraat","35",4.6503571175767,51.193117069782,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2194137",NA
"513",2354534,"HOUSE",525000,260,898,3,"Putte","2580","Elzenstraat ","2",4.6542518365984,51.058955454569,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2354534",NA
"514",2199219,"HOUSE",590000,133,2096,3,"Zoersel","2980","Hooidonkeinde","1",4.6543874030162,51.241651479761,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2199219",NA
"515",2226445,"HOUSE",459000,226,1265.843941724,4,"Berlaar","2590","Smidstraat","283",4.6554554394462,51.105195375829,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2226445",NA
"516",2223659,"HOUSE",469000,246,1308,3,"Berlaar","2590","Heidestraat","111",4.6564159160162,51.085745655225,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2223659",NA
"517",2226283,"HOUSE",249000,220,907,4,"Berlaar","2590","Schoolstraat","38",4.6576367403407,51.115948301893,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2226283",NA
"518",2194931,"HOUSE",569000,250,796,4,"Zoersel","2980","Antwerpsedreef","8",4.6579787786621,51.266830190355,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2194931",NA
"519",2203096,"HOUSE",669000,270,2339,4,"Zoersel","2980","Sinjorendreef","33",4.6620576762637,51.260733825909,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2203096",NA
"520",2018685,"HOUSE",479900,135,1040,3,"Brecht","2960","Karel engelslaan","13",4.6632471624337,51.336338455171,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2018685","new"
"521",2220100,"HOUSE",499900,175,3416,3,"Malle","2390","Oude kastanjedreef","6",4.6635803991813,51.279427699981,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2220100",NA
"522",2224090,"HOUSE",219000,101,240,2,"Berlaar","2590","Itegembaan","135",4.6655579314645,51.112523203964,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2224090",NA
"523",2197003,"HOUSE",675000,NA,1717,4,"Zoersel","2980","Essendreef","3",4.6672774706024,51.272548473191,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2197003",NA
"524",2355500,"LAND",220000,NA,293,NA,"Putte","2580","Hoogstraat","36",4.6675405775698,51.058055935464,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2355500",NA
"525",2220047,"HOUSE",699900,160,4500,3,"Malle","2390","Oude baan","100",4.6676013389735,51.292249160774,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2220047",NA
"526",2193812,"HOUSE",549900,140,1627,3,"Zandhoven","2243","Vaarheuvel","6",4.6690396519617,51.184960054432,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2193812",NA
"527",2225393,"LAND",75000,NA,7722,NA,"Berlaar","2590","Melkouwensteenweg",NA,4.670465,51.08773,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2225393",NA
"528",2223631,"HOUSE",399000,154,1256,4,"Berlaar","2590","Heideroosstraat","13",4.6713620612472,51.08291508281,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2223631",NA
"529",2353432,"HOUSE",235000,150,595,3,"Putte","2580","Berkenstraat","10",4.6716545219165,51.064727998528,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2353432",NA
"530",2351045,"HOUSE",279000,171,424,3,"Nijlen","2560","Spoorweglei","46",4.6721245651097,51.159872181227,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2351045",NA
"531",2355072,"HOUSE",268000,184,560,3,"Putte","2580","Heiststeenweg","37",4.6736458923691,51.058681048938,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2355072",NA
"532",2022852,"HOUSE",299000,196.57,241,3,"Brecht","2960","Rozenstraat","4",4.676392490543,51.34672472411,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2022852",NA
"533",2350318,"HOUSE",489000,182,210.11618224112,3,"Nijlen","2560","Rector de ramstraat","32",4.6766798390975,51.159036625815,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2350318",NA
"534",2022811,"LAND",189000,NA,408,NA,"Brecht","2960","Rozenstraat","3",4.676885,51.34663,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2022811",NA
"535",2258538,"LAND",219000,NA,1000,NA,"Heist-op-den-Berg","2223","Galgestraat",NA,4.677133,51.04177,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2258538",NA
"536",2197459,"HOUSE",685000,284,1260,3,"Zoersel","2980","Goudveld","117",4.6774681379818,51.265206133078,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2197459",NA
"537",2347075,"HOUSE",475000,216,963,5,"Nijlen","2560","Katerstraat","21",4.6786544845081,51.167289496629,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2347075",NA
"538",2193368,"LAND",35000,NA,3198,NA,"Zandhoven","2240","Schegel","52",4.680604,51.23578,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2193368",NA
"539",2220801,"HOUSE",749900,252,1500,3,"Malle","2390","Scherpenberg","42",4.6806549555066,51.291294625155,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2220801",NA
"540",10175295,"HOUSE",409000,NA,854,3,"Heist-op-den-Berg","2222","Isschotweg","194 A",4.6817819,51.0862103,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10175295",NA
"541",2216770,"HOUSE",254900,165,590,3,"Malle","2390","Brechtsesteenweg","29",4.6819742310169,51.298830314461,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2216770",NA
"542",2217824,"LAND",149900,NA,8320,NA,"Malle","2390","Hallebaan b","102",4.6827062505615,51.287418800531,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2217824",NA
"543",5602488,"HOUSE",559900,180,492,3,"Malle","2390","Ticheltij","20",4.6833259324836,51.297525876431,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/5602488",NA
"544",2346405,"HOUSE",210000,118,960,2,"Nijlen","2560","Herenthoutsesteenweg","122",4.6870612212084,51.152512466593,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2346405",NA
"545",5177816,"LAND",195000,NA,973,NA,"Heist-op-den-Berg","2223","Notelaarlei","29",4.689616,51.024593,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/5177816",NA
"546",2343637,"HOUSE",284000,177,255,2,"Nijlen","2560","Bouwelsesteenweg","182",4.6934743576773,51.16532105588,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2343637",NA
"547",2260355,"HOUSE",299000,220,545,3,"Heist-op-den-Berg","2220","Heistse hoekstraat","27",4.6981050167338,51.057747066726,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2260355",NA
"548",2192352,"HOUSE",374500,149,818.3508704463,3,"Zandhoven","2242","Molenheide ","86",4.6984310756131,51.226198668814,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2192352",NA
"549",10132096,"HOUSE",409000,NA,1042,3,"Heist-op-den-Berg","2222","Bevelsesteenweg","112",4.698847,51.1166611,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10132096",NA
"550",2221960,"HOUSE",355000,179,928,3,"Malle","2390","Zandstraat","69",4.6992547861274,51.292924955913,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2221960",NA
"551",10277778,"HOUSE",379000,NA,487,3,"Heist-op-den-Berg","2222","Bevelsesteenweg","80",4.7021043,51.1129524,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10277778",NA
"552",5116474,"HOUSE",479900,158,900,3,"Malle","2390","De tielekens","3",4.7029632329788,51.294024314416,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/5116474","new"
"553",2202924,"HOUSE",490000,161,1689,3,"Zoersel","2980","Schaddestraat","19",4.7034606469805,51.275600210912,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2202924","new"
"554",NA,"Huizen",320000,NA,2080,3,"Zoersel","2980","Langebaan 28",NA,4.7037983,51.26608,"https://immo.notaris.be/nl/rustig-gelegen-woning/te-koop/28-langebaan-2980-zoersel/102922",NA
"555",2266234,"HOUSE",420000,288,1385,3,"Heist-op-den-Berg","2220","Lerrekensstraat","18",4.7057666314029,51.067522894347,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2266234",NA
"556",10259481,"HOUSE",525000,165,824,4,"Heist-op-den-Berg","2222","Dennenlaan","13",4.7097038,51.0944348,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10259481",NA
"557",NA,"Huizen",170000,NA,315,3,"Heist-op-den-Berg","2222","Bevelsesteenweg 11",NA,4.7109857,51.105473,"https://immo.notaris.be/nl/goed-onderhouden-woning-met-tuin/te-koop/11-bevelsesteenweg-2222-heist-op-den-berg/103921",NA
"558",2268263,"HOUSE",465000,283,780,4,"Heist-op-den-Berg","2220","Moleneinde","14",4.7112488844894,51.082947466211,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2268263",NA
"559",5634125,"HOUSE",445000,114,122,3,"Zoersel","2980","Zandstraat","18",4.7120280290699,51.265926121269,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/5634125",NA
"560",2273369,"HOUSE",398000,197,254.71584795602,2,"Heist-op-den-Berg","2220","Stationsstraat","20",4.7134079074032,51.077079376683,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2273369",NA
"561",2196434,"HOUSE",399000,247,249,5,"Zoersel","2980","Dorp","70",4.7139280978527,51.270095732688,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2196434",NA
"562",2203782,"HOUSE",789000,330,638,5,"Zoersel","2980","Tortelstraat","3",4.7147895621109,51.279235567941,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2203782",NA
"563",5193923,"HOUSE",349000,130,3054,3,"Heist-op-den-Berg","2222","Rozendaalstraat","7",4.714901,51.10597,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/5193923",NA
"564",2451265,"HOUSE",549000,184,676,3,"Grobbendonk","2280","Nederheide","1",4.715346433076,51.196768973696,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2451265",NA
"565",10337020,"HOUSE",590000,389,721,5,"Heist-op-den-Berg","2222","Heibergstraat","31",4.7156826,51.103647,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10337020","new"
"566",2200410,"HOUSE",695000,296,3233,4,"Zoersel","2980","Kievitheide","91",4.7169305402754,51.281308341344,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2200410",NA
"567",2188673,"HOUSE",439000,207,598,5,"Zandhoven","2243","Berkemei","28",4.7169366387449,51.205344767992,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2188673",NA
"568",2268418,"HOUSE",625000,274,743,3,"Heist-op-den-Berg",NA,"Molenstraat","27",4.7169795930103,51.07876555891,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2268418",NA
"569",2449026,"HOUSE",470000,188,854,3,"Grobbendonk","2280","Eikenlei","88",4.7170832251985,51.189106137444,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2449026",NA
"570",2448913,"HOUSE",575000,294,2713,5,"Grobbendonk","2280","Eekhoutstraat","13",4.7178139504644,51.192216345858,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2448913",NA
"571",2268858,"HOUSE",249000,137,743,3,"Heist-op-den-Berg","2220","Neerweg","24",4.7182219190839,51.080686935782,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2268858",NA
"572",2197482,"HOUSE",499000,195,1353,3,"Zoersel","2980","Graffendonk","60",4.7185831804342,51.267814160758,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2197482",NA
"573",2269604,"HOUSE",379000,271,371,3,"Heist-op-den-Berg","2220","Oude gendarmeriestraat","21",4.7201599840073,51.074892869393,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2269604",NA
"574",10318939,"HOUSE",399000,383,1062,3,"Heist-op-den-Berg","2222","Heibergstraat","1",4.7203179,51.1022753,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10318939",NA
"575",2255055,"HOUSE",349000,170,793,3,"Heist-op-den-Berg","2220","Averegtenlaan","28",4.7203278913556,51.083676147756,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2255055",NA
"576",6187747,"HOUSE",538000,135,349,4,"Heist-op-den-Berg","2220","Populierenhof","9",4.7203286942534,51.071370742879,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/6187747",NA
"577",2254992,"HOUSE",469000,220,643,3,"Heist-op-den-Berg","2222","Anjerstraat","9",4.7217975841365,51.104231881061,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2254992",NA
"578",10320622,"HOUSE",469000,220,643,3,"Heist-op-den-Berg","2222","Anjerstraat","9",4.7218302,51.1042207,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10320622",NA
"579",2451224,"LAND",369000,NA,4116,NA,"Grobbendonk","2280","Nachtegalendreef","56",4.7230947066596,51.17728686492,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2451224",NA
